"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","order","seasonal_order","mape","data"
"2025-02-04 01:32:36","3.9s","fb8fe0d4ef4b48c19cd71f4b25033315","spiffy-sheep-60","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.4183544188404165","304"
"2025-02-04 01:32:32","4.2s","48b350f6427840198ba2465110624650","victorious-moose-861","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2293716531150262","303"
"2025-02-04 01:32:28","4.0s","e0b0aaca111a49efa132ae8e85bac3d6","hilarious-squid-28","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2936168178861051","302"
"2025-02-04 01:32:23","4.2s","e7389d52849748c08c2cf76280f8dfe7","useful-worm-952","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2540224250232375","301"
"2025-02-04 01:32:19","4.5s","4004a89a3e5048038bba5badc5b3c69e","gregarious-zebra-634","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.339756907360447","300"
"2025-02-04 01:32:14","4.6s","985d8c57570e47eb9eb3773f023e93dd","judicious-snake-961","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.31517602228957675","299"
"2025-02-04 01:32:10","4.3s","bab5024fb5c44e1981db54183fbe798c","gregarious-sheep-951","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.275011560275613","298"
"2025-02-04 01:32:04","6.2s","3b54475fcbf44089b648e1f327f7c808","learned-moth-744","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.3063135320275734","297"
"2025-02-04 01:31:59","5.2s","cd43b75cb093409e8aca0a9b907e9c47","judicious-swan-710","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.21288874826768284","296"
"2025-02-04 01:31:54","5.1s","b0ff0c52bbd242cfa816d447233ca7e7","nervous-crane-447","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2890367430984054","295"
"2025-02-04 01:31:49","4.8s","761751995b7a4cbb84fe3ba489d188c7","intelligent-owl-776","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2861611578156688","294"
"2025-02-04 01:31:44","4.5s","bdf870073ade4a4aa6ad063a11fe912f","able-tern-202","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.37937209587739457","293"
"2025-02-04 01:31:33","11.2s","8ae2b3a41a274ae588fe254620c7ad22","judicious-toad-420","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.24930045416653726","292"
"2025-02-04 01:31:20","12.6s","bef47d966637467bb3d5d44d95f6fe23","intrigued-worm-468","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.16059222305127194","291"
"2025-02-04 01:31:12","8.1s","06b9cc56a8db4fa5ad4036c6bf1a63ad","agreeable-bug-523","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.22162101783574015","290"
"2025-02-04 01:31:04","8.5s","e949cbeb78fa479dae47fe00bffa3146","dashing-bird-623","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.3305937804655771","289"
"2025-02-04 01:30:54","9.7s","2a8b908e1c37425a991bcc449bcfca83","aged-goat-523","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2633750824158318","288"
"2025-02-04 01:30:46","8.5s","1da6bbd66f774ec5ab4e06b242a75290","masked-hare-922","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.33755225646673803","287"
"2025-02-04 01:30:37","9.1s","b6249c1f68a349cfb637a38f102e585e","blushing-flea-813","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.715443195885389","286"
"2025-02-04 01:30:27","9.0s","25f10971b4404f64a25e1340f97cbbb7","vaunted-vole-468","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.26680406437369214","285"
"2025-02-04 01:30:18","9.1s","615f5117307c40f090c4c8d62d1f3141","sassy-mouse-65","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.24967511877879098","284"
"2025-02-04 01:30:08","10.3s","11f5afacf52247abb5c2acb4daee65a8","redolent-kit-369","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.3184822389293119","283"
"2025-02-04 01:29:59","9.3s","100e05634e514e9c98dec4926c3e952a","receptive-panda-564","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.240474352959945","282"
"2025-02-04 01:29:50","8.9s","1d481a2b601d4df4977b7722b885e2f0","gentle-hound-76","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.3936441104309572","281"
"2025-02-04 01:29:40","9.6s","a3a0fd15ab864ac79df1c4d61704b216","victorious-kite-884","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2670168674904541","280"
"2025-02-04 01:29:28","12.1s","f732b31a116843199a64948c8ec02ad7","nebulous-croc-271","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.1836211076342214","279"
"2025-02-04 01:29:16","11.8s","b3c5a4d3158c432aa0c81b5e8f8ca851","serious-mare-8","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2914627259994773","278"
"2025-02-04 01:29:06","9.9s","bb217e2a76c94a8a9786a02e96f6c034","calm-colt-283","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.29998219686275507","277"
"2025-02-04 01:28:57","9.1s","6bea97e2546740858f7b95c9db064a39","adaptable-bee-830","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.212565031928963","276"
"2025-02-04 01:28:48","9.0s","fb2a64cbade34daf849ee03934fc172f","capricious-hog-667","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.283556785771891","275"
"2025-02-04 01:28:39","8.8s","7a4a7ce8e00d41848bded1f64712e63e","unruly-kit-513","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.3369621937301127","274"
"2025-02-04 01:28:30","9.6s","e3a9fb309cf64ff490356e69c9f27f45","persistent-crow-916","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.23112268017537124","273"
"2025-02-04 01:28:21","9.0s","8225286c136e413b832977c0548cc60e","wise-mare-764","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.3571358498881366","272"
"2025-02-04 01:28:11","9.3s","303aa5abc0914f9fa5ac7a69162eec8a","dapper-grub-135","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2726301969991752","271"
"2025-02-04 01:28:01","9.9s","98dd87fe14f74ea499bb5a7bccb6f40b","luminous-hawk-565","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.27122027418225075","270"
"2025-02-04 01:27:50","11.3s","599753b8296c482ba4a7ab3a618d4e7f","peaceful-duck-713","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.21795484497693396","269"
"2025-02-04 01:27:37","13.3s","3b7fe9b8fc5949099f177b6f0fc559dd","likeable-shrike-445","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.35270669384095016","268"
"2025-02-04 01:27:25","11.9s","b4881864885a45c5a26da2bc6287bae5","welcoming-stoat-617","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.23426650417800182","267"
"2025-02-04 01:27:16","9.1s","5608b47a66da48cfb997fa8a1d2086c7","thoughtful-flea-656","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.22303799638791194","266"
"2025-02-04 01:27:07","9.2s","cff601d6f0b84286b6f6d6a042e27bcc","legendary-moose-232","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2137386167694015","265"
"2025-02-04 01:26:57","9.3s","8cc9cdd8d913477097c0a10a8420e916","carefree-hare-999","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.31808109528124767","264"
"2025-02-04 01:26:48","9.1s","17b72d862ede48dab9ffdffe46349f02","magnificent-cat-908","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.5699785795552337","263"
"2025-02-04 01:26:38","9.8s","cd4f2e06b09e43da9c09c174415bb6c3","angry-elk-369","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.32602949364731404","262"
"2025-02-04 01:26:29","8.9s","3a7993d5948844d182841ed31bea4bc8","blushing-asp-610","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.28578709044124173","261"
"2025-02-04 01:26:20","9.7s","d72353177c524e65bea342a04c531154","orderly-cat-54","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.23287722965356583","260"
"2025-02-04 01:26:11","8.8s","6e6c464031f44d90bb0cff66fec8a7b5","nervous-hog-373","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.26375888193797375","259"
"2025-02-04 01:26:00","10.7s","c7af6373a8af46c6ada17536200353df","likeable-fox-150","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2923477067180275","258"
"2025-02-04 01:25:50","9.9s","b3fc9139bc7048a5bf54e15cbe47913b","vaunted-hog-328","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.313479814231715","257"
"2025-02-04 01:25:40","10.3s","45b79e3f25954c6e82599a9f7317ef7e","delicate-squid-947","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.20685976447044252","256"
"2025-02-04 01:25:31","9.4s","2334615c800c4e1b98fc4c008f697d0c","whimsical-gnat-880","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2707999045358601","255"
"2025-02-04 01:25:21","9.3s","ff6adc922ebb489385602853e3a4c35c","bemused-sow-60","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.3207890971104739","254"
"2025-02-04 01:25:12","9.3s","d00e5d5329d14ff79cb322cf1d4b9560","aged-toad-314","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.3695920729797949","253"
"2025-02-04 01:25:02","10.3s","686360e89d6d4e53a6737b1dfa793cd3","unique-bee-565","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.28980189809321505","252"
"2025-02-04 01:24:52","9.5s","247821eea347475496a1703909dab5f8","victorious-goose-661","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.33624961345988624","251"
"2025-02-04 01:24:42","9.9s","6ae3407783e9449d9600b9a95a69ad06","learned-eel-868","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2388074223411199","250"
"2025-02-04 01:24:32","10.2s","0df3f2a747c84dc7be8c650f2bda4de7","traveling-gull-160","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.43989771571870295","249"
"2025-02-04 01:24:22","10.3s","8c6d3c1d7d4b473aa9af31200130677b","agreeable-roo-371","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.3311991527247485","248"
"2025-02-04 01:24:11","10.1s","49e34ebc73d346168339e52950e8c5de","unequaled-shrike-749","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.32952212421185717","247"
"2025-02-04 01:24:01","10.0s","06fc9005f86048caa9f238cf95553703","exultant-shad-707","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.43826605101429394","246"
"2025-02-04 01:23:51","10.5s","7b08f5a315b34329bc7f6ccf7af163c0","youthful-goose-780","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.1514965995260784","245"
"2025-02-04 01:23:42","9.1s","67766d1f30a94fcc9e87985441f3d6bb","bustling-mink-343","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.37118420260505114","244"
"2025-02-04 01:23:32","9.3s","6edd376abc0141adae699ef5889b050c","carefree-seal-237","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.29720627219690876","243"
"2025-02-04 01:23:24","8.5s","95721c8581ec40ec88504aa077410267","gregarious-moth-592","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2915897858585063","242"
"2025-02-04 01:23:14","9.6s","248c1c3e89de44b694701be27e14f7f9","powerful-duck-42","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2846198701630748","241"
"2025-02-04 01:23:04","10.6s","b5c8c856ade249d2bc4ff56b7724ff7b","worried-newt-191","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2252183848166707","240"
"2025-02-04 01:22:55","9.1s","87c9911711e24b4da92b78a024625967","traveling-sponge-38","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2592698631450516","239"
"2025-02-04 01:22:45","9.7s","a0ce2e9919fc44259b5e5427bb6a8c4b","exultant-zebra-640","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.20990628443194642","238"
"2025-02-04 01:22:35","9.8s","9c473d81f2cf419884e7f927b547aa4e","rumbling-mole-197","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.24614111520031937","237"
"2025-02-04 01:22:26","9.3s","df36f0f71aa442ad92865c927901a6e4","nervous-shad-750","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2361973660531893","236"
"2025-02-04 01:22:17","9.2s","4ee27a3afc484aefba296788139c3460","bright-toad-918","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.2511968352721047","235"
"2025-02-04 01:22:06","10.2s","d62171e8288445019350665a9d7560d3","glamorous-roo-837","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.3259960920370701","234"
"2025-02-04 01:21:57","9.9s","72ec8520f71942f9b826d318c2d8a15a","big-koi-561","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.24297303992200803","233"
"2025-02-04 01:21:45","11.7s","e1f3335a0ef34c8381e7f3e5943d0b14","learned-gull-209","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.23346010984401566","232"
"2025-02-04 01:21:35","10.0s","07d0fa8e0afc4ac7ae45b02cb32ee04c","agreeable-doe-207","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.29094738840050377","231"
"2025-02-04 01:21:24","10.9s","1f30f724ecb4431ebc8cb6bbed9535a6","secretive-koi-829","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.247964324311849","230"
"2025-02-04 01:21:13","11.1s","1ed649184d7143ad82b120073eec55f0","traveling-bird-658","LOCAL","c:\Users\thumm\AppData\Local\Programs\Python\Python313\Lib\site-packages\ipykernel_launcher.py","thumm","FINISHED","(1, 1, 1)","(1, 0, 1, 7)","0.3008873622257867","229"
